Po,11,12.5,Výpo?etní technika a algoritmizace II v AJ (1),Cvi?ení,Q24,Da?ena František,,24
Po,12,12.5,Finan?ní ú?etnictví I v AJ (1),Cvi?ení,Q25,Semerád Pavel,,34
Po,13,14.5,Finan?ní ú?etnictví I v AJ (1),P?ednáška,Q25,Semerád Pavel,,34
Po,13,14.5,Hospodá?ská politika I (1),P?ednáška,Q03,Franc Aleš,,170
Po,13,14.5,IS podniku (1),P?ednáška,Q16,Rábová Ivana,,80
Po,13,14.5,"Kancelá?ské aplikace v AJ (1,4)",P?ednáška,Q23,P?ichystal Jan,,48
Po,13,14.5,Mikroekonomie I (1),P?ednáška,Q02,Fuchs Kamil,,120
Po,13,14.5,Politologie (1),P?ednáška,Q38,Strej?ek Petr,,30
Po,13,14.5,"Výpo?etní technika a algoritmizace I v AJ (11,16)",P?ednáška,Q15,Landa Jaromír,,48
Po,13,14.5,Vývoj ekonomického myšlení (1),P?ednáška,Q01,Kouba Lud?k,,361
Po,13,14.5,Ekonometrie I (1),Cvi?ení,Q36,St?elec Luboš,,20
Po,13,14.5,"Finan?ní trhy (1,13)",Cvi?ení,Q31,Šir??ek Martin,,30
Po,13,14.5,Finan?ní trhy (11),Cvi?ení,Q31,Šir??ek Martin,,30
Po,13,14.5,Informatika pro ekonomy II (1),Cvi?ení,Q05,Haluza Pavel,,23
Po,13,13.5,Makroekonomie I (1),Cvi?ení,Q32,Mádr Michal,1b-me31,30
Po,13,14.5,Matematika II (1),Cvi?ení,Q42,?íhová Dana,,25
Po,13,14.5,Obchodní jazyk - angli?tina (1),Cvi?ení,Q46,Lahodová Marie,,25
Po,13,14.5,Opera?ní systémy (1),Cvi?ení,Q47,Kunderová Ludmila,,20
Po,13,14.5,"Po?íta?ová grafika I (1,15)",Cvi?ení,Q09,Chalupová Nad?žda,,20
Po,13,14.5,Podnikové finance (1),Cvi?ení,Q44,Ševela Marcel,,30
Po,13,14.5,Pokro?ilá uživatelská rozhraní (1),Cvi?ení,Q12,Procházka David,,19
Po,13,14.5,Praxe vývojových technik (1),Cvi?ení,Q07,Da?ena František,,40
Po,13,14.5,Praxe vývojových technik (1),Cvi?ení,Q07,Da?ena František,,20
Po,13,14.5,"Praxe vývojových technik Kybernetika (1,24)",Cvi?ení,Q11,Kolomazník Jan,,25
Po,13,14.5,?ízení dodavatelsko-odb?ratelských vztah? (11),Cvi?ení,Q13,Veselá Lucie,,30
Po,13,14.5,"?ízení dodavatelsko-odb?ratelských vztah? (1,13)",Cvi?ení,Q13,Veselá Lucie,,30
Po,13,14.5,Sv?tový jazyk - Francouzština 2 (1),Cvi?ení,Q01.84,Novotná Miroslava,,22
Po,13,14.5,Sv?tový jazyk - N?m?ina 2 (1),Cvi?ení,Q28,Dyková So?a,,23
Po,13,14.5,"Základy elektrotechniky (1,25)",Cvi?ení,Q01.39,Nesvadba Jaroslav,,10
Po,14,14.5,Makroekonomie I (1),Cvi?ení,Q32,Mádr Michal,,30
Po,15,16.5,Aplikované statistické metody (1),P?ednáška,Q22,Adamec Václav,,60
Po,15,16.5,Controlling (1),P?ednáška,Q03,Vav?ina Jan,,170
Po,15,16.5,"Inovace pro informatiky (1,7)",P?ednáška,Q16,Kunderová Ludmila,,80
Po,15,16.5,"Krizový management (1,8)",P?ednáška,Q43,Zr?st Josef,,64
Po,15,16.5,Manažerská psychologie v AJ (1),P?ednáška,Q23,Žiaran Pavel,,51
Po,15,16.5,Matematika II v AJ (1),P?ednáška,Q25,Mikulášek Karel,,30
Po,15,16.5,Obchodní právo (1),P?ednáška,Q01,Salachová Bohumila,,361
Po,15,16.5,Praxe vývojových technik (1),P?ednáška,Q15,Da?ena František,,60
Po,15,15.5,"Softwarové inženýrství II v AJ (1,19)",P?ednáška,Q47,Faldík Old?ich,,20
Po,15,16.5,Vývoj ekonomického myšlení v AJ (1),P?ednáška,Q45,Kouba Lud?k,,40
Po,15,16.5,Bakalá?ská práce Kybernetika (11),Cvi?ení,Q41,Š?astný Ji?í,,22
Po,15,16.5,"Bankovnictví I (1,13)",Cvi?ení,Q31,Toman Petr,,30
Po,15,16.5,Bankovnictví I (11),Cvi?ení,Q31,Toman Petr,,30
Po,15,16.5,Ekonometrie I (1),Cvi?ení,Q36,St?elec Luboš,,20
Po,15,16.5,Evropské hospodá?ské právo v AJ (11),Cvi?ení,Q33,Mat?jková Jitka,,25
Po,15,16.5,"Evropské hospodá?ské právo v AJ (1,13)",Cvi?ení,Q33,Mat?jková Jitka,,25
Po,15,16.5,"Excel (1,4)",Cvi?ení,Q06,Bresti?ová Ludmila,,22
Po,15,16.5,"Excel (1,4)",Cvi?ení,Q07,Tur?ínek Jan,,22
Po,15,16.5,Informatika pro ekonomy I (9),Cvi?ení,Q06,Bresti?ová Ludmila,,23
Po,15,16.5,Informatika pro ekonomy I (9),Cvi?ení,Q07,Tur?ínek Jan,,23
Po,15,16.5,Makroekonomie II (1),Cvi?ení,Q32,Litzman Marek,,30
Po,15,16.5,"Mezinárodní finance (1,22)",Cvi?ení,Q34,Koráb Petr,,24
Po,15,16.5,Obchodní jazyk - angli?tina (1),Cvi?ení,Q46,Klapilová Jana,,25
Po,15,16.5,Opera?ní management (11),Cvi?ení,Q14,Ku?erová Renata,,30
Po,15,16.5,"Opera?ní management (1,13)",Cvi?ení,Q14,Janiš Vít,,30
Po,15,16.5,"Po?íta?ová grafika I (1,15)",Cvi?ení,Q09,Chalupová Nad?žda,,20
Po,15,16.5,Podnikové finance (1),Cvi?ení,Q44,Ševela Marcel,,30
Po,15,16.5,Politologie (11),Cvi?ení,Q38,Strej?ek Petr,,30
Po,15,16.5,Sv?tový jazyk - Francouzština 2 (1),Cvi?ení,Q01.84,Novotná Miroslava,,22
Po,15,16.5,Sv?tový jazyk - N?m?ina 2 (1),Cvi?ení,Q28,Dyková So?a,,23
Po,15,16.5,Výpo?etní technika a algoritmizace II (1),Cvi?ení,Q08,Tur?ínek Pavel,,22
Po,15,16.5,Základy elektrotechniky (1),Cvi?ení,Q01.39,Nesvadba Jaroslav,,10
Po,15,16.5,Základy elektrotechniky (1),Cvi?ení,Q01.43,Hor?ák Jan,,10
Po,15,16.5,Základy práva I (11),Cvi?ení,Q35,Kelblová Hana,1b-(me31|1-3),28
Po,15,16.5,"Základy práva I (1,13)",Cvi?ení,Q35,Kelblová Hana,1b-(me32|1-3),28
Po,15,16.5,Zpracování text? na po?íta?i (1),Cvi?ení,Q05,Haluza Pavel,,22
Po,16,18.5,Softwarové inženýrství II v AJ (1),Cvi?ení,Q47,Faldík Old?ich,,20
Po,17,18.5,Informa?ní systémy pro rozhodování (1),P?ednáška,Q15,Žižka Jan,,48
Po,17,18.5,"Opera?ní systémy (1,6)",P?ednáška,Q03,Klimeš Cyril,,170
Po,17,18.5,Právo EU (1),P?ednáška,Q16,Zapletalová Dana,,120
Po,17,18.5,"Praxe vývojových technik Kybernetika (11,12)",P?ednáška,Q41,Š?astný Ji?í,,25
Po,17,18.5,"Evropské hospodá?ské právo v AJ (1,13)",Cvi?ení,Q35,Mat?jková Jitka,,25
Po,17,18.5,Evropské hospodá?ské právo v AJ (11),Cvi?ení,Q35,Mat?jková Jitka,,25
Po,17,18.5,"Excel (1,4)",Cvi?ení,Q05,Bresti?ová Ludmila,,22
Po,17,18.5,Informatika pro ekonomy I (9),Cvi?ení,Q05,Bresti?ová Ludmila,,23
Po,17,18.5,Krizový management (11),Cvi?ení,Q43,Zr?st Josef,,25
Po,17,18.5,"Krizový management (1,13)",Cvi?ení,Q43,Zr?st Josef,,25
Po,17,18.5,Makroekonomická analýza (1),Cvi?ení,Q26,Litzman Marek,,30
Po,17,18.5,"Makroekonomie II (1,21)",Cvi?ení,Q32,Litzman Marek,,
Po,17,17.5,Manažerská psychologie v AJ (1),Cvi?ení,Q23,Žiaran Pavel,,51
Po,17,18.5,Matematika II v AJ (1),Cvi?ení,Q25,Mikulášek Karel,,25
Po,17,18.5,Obchodní právo (11),Cvi?ení,Q33,Salachová Bohumila,,25
Po,17,18.5,"Obchodní právo (1,13)",Cvi?ení,Q33,Salachová Bohumila,,25
Po,17,18.5,"Opera?ní management (1,13)",Cvi?ení,Q14,Janiš Vít,,30
Po,17,18.5,"Podnikové finance (1,23)",Cvi?ení,Q44,Ševela Marcel,,
Po,17,18.5,"Pojiš?ovnictví I (1,13)",Cvi?ení,Q31,Ptá?ek Roman,,30
Po,17,18.5,Výpo?etní technika a algoritmizace II (1),Cvi?ení,Q08,Tur?ínek Jan,,22
Po,17,17.5,Vývoj ekonomického myšlení v AJ (1),Cvi?ení,Q45,Kouba Lud?k,,30
Po,18,18.5,Vývoj ekonomického myšlení v AJ (1),Cvi?ení,Q45,Fuchs Kamil,,30
Út,7,7.5,"Makroekonomie I (26,28)",Cvi?ení,Q32,Kajurová Veronika,,
Út,7,8.5,"Po?íta?ové sít? I (26,30)",P?ednáška,Q01.48,Balej Ji?í,,24
Út,7,8.5,Excel (4),Cvi?ení,Q07,Tur?ínek Jan,,22
Út,7,8.5,Finan?ní ú?etnictví II se zam??ením na zem? V4 (26),Cvi?ení,Q28,Krchnivá Kate?ina,,30
Út,7,8.5,"Informatika pro ekonomy I (9,26)",Cvi?ení,Q07,Tur?ínek Jan,,23
Út,7,9.5,Informa?ní systémy (projektování) (26),Cvi?ení,Q06,Priš?áková Zuzana,,20
Út,7,8.5,"Manažerská psychologie (11,36)",Cvi?ení,Q35,Žiaran Pavel,,24
Út,7,8.5,"Manažerská psychologie (13,39)",Cvi?ení,Q35,Žiaran Pavel,,24
Út,7,8.5,"Obchodní operace I (13,39)",Cvi?ení,Q13,Záboj Marek,,30
Út,7,8.5,"Obchodní operace I (11,36)",Cvi?ení,Q13,Záboj Marek,,30
Út,7,8.5,"Obchodní právo (11,36)",Cvi?ení,Q48,Salachová Bohumila,,25
Út,7,8.5,"Obchodní právo (13,39)",Cvi?ení,Q48,Salachová Bohumila,,25
Út,7,8.5,"Opera?ní systémy (21,26)",Cvi?ení,Q47,P?ichystal Jan,,
Út,7,8.5,Po?íta?ová grafika I (26),Cvi?ení,Q09,Dannhoferová Jana,,20
Út,7,8.5,"Podnikové finance (21,26)",Cvi?ení,Q44,Ševela Marcel,,
Út,7,8.5,Um?lá inteligence I (26),Cvi?ení,Q05,Ondroušek Vít,,22
Út,7,8.5,Výpo?etní technika a algoritmizace II (26),Cvi?ení,Q08,Tur?ínek Pavel,,22
Út,8,8.5,Ekonometrie I v AJ (26),P?ednáška,Q23,Adamec Václav,,52
Út,8,8.5,"Makroekonomie I (26,34)",Cvi?ení,Q32,Kajurová Veronika,,
Út,8,9.5,Systémy oficiální statistiky (26),P?ednáška,Q36,Blašková Veronika,,25
Út,8,10.5,Nep?ímé dan? (26),Cvi?ení,Q16,Pant??ek Igor,,80
Út,8,10.5,Softwarové inženýrství II (26),Cvi?ení,Q04,Kolomazník Jan,,22
Út,9,10.5,Cestovní ruch (26),P?ednáška,Q15,Ryglová Kate?ina,,48
Út,9,10.5,Internacionalizace podnik? (26),P?ednáška,Q13,Kubí?ková Lea,,40
Út,9,10.5,Makroekonomie II v AJ (26),P?ednáška,Q22,Rozmahel Petr,,60
Út,9,10.5,Mezinárodní ú?etní standardy (26),P?ednáška,Q43,Svoboda Patrik,,64
Út,9,10.5,Mezinárodní ú?etní standardy v AJ (26),P?ednáška,Q25,Bohušová Hana,,30
Út,9,10.5,Obchodní právo v AJ (26),P?ednáška,Q23,Mat?jková Jitka,,51
Út,9,10.5,"Základy práva I (13,39)",P?ednáška,Q01,Kelblová Hana,"1b-(me|1,2)",361
Út,9,10.5,"Angli?tina 2, EI (26)",Cvi?ení,Q01.84,Pirogová Anna,,22
Út,9,10.5,Ekonometrie I (26),Cvi?ení,Q37,Sta?ková Michaela,,20
Út,9,10.5,Finan?ní ú?etnictví II se zam??ením na zem? V4 (26),Cvi?ení,Q28,Gláserová Jana,,30
Út,9,9.5,Makroekonomie I (26),Cvi?ení,Q32,Kajurová Veronika,,30
Út,9,10.5,Makroekonomie II (26),Cvi?ení,Q31,Litzman Marek,,30
Út,9,10.5,Matematika II (26),Cvi?ení,Q38,Viskotová Lenka,,25
Út,9,10.5,Mediální strategie (26),Cvi?ení,Q27,Tur?ínková Jana,,24
Út,9,10.5,Obchodní jazyk - angli?tina (26),Cvi?ení,Q46,Klapilová Jana,,25
Út,9,10.5,"Obchodní právo (13,39)",Cvi?ení,Q48,Salachová Bohumila,,25
Út,9,10.5,"Obchodní právo (11,36)",Cvi?ení,Q48,Salachová Bohumila,,25
Út,9,10.5,Podniková ekonomika II (26),Cvi?ení,Q41,Syrovátka Pavel,,30
Út,9,10.5,Podnikové finance (26),Cvi?ení,Q44,Ševela Marcel,,30
Út,9,10.5,"Pojiš?ovnictví I (11,36)",Cvi?ení,Q42,Ptá?ek Roman,,30
Út,9,10.5,"Pojiš?ovnictví I (13,39)",Cvi?ení,Q42,Ptá?ek Roman,,30
Út,9,10.5,"Sociologie a sociální psychologie (13,39)",Cvi?ení,Q35,Abramuszkinová Pavlíková Eva,,25
Út,9,10.5,"Sociologie a sociální psychologie (11,36)",Cvi?ení,Q35,Abramuszkinová Pavlíková Eva,1b-me32,25
Út,10,11.5,"Sociální analýza (26,38)",P?ednáška,Q33,Rašticová Martina,,48
Út,10,10.5,Technologické projekty (26),P?ednáška,Q18,Groda Bo?ivoj,,28
Út,10,10.5,Makroekonomie I (26),Cvi?ení,Q32,Kajurová Veronika,,30
Út,10,10.5,Systémy oficiální statistiky (26),Cvi?ení,Q36,Blašková Veronika,,25
Út,10,12.5,Ú?etní software (26),Cvi?ení,Q26,Andrlík B?etislav,,22
Út,11,12.5,Aplika?ní programové vybavení (26),P?ednáška,Q16,Lýsek Ji?í,,80
Út,11,12.5,Ekonometrie I (4),P?ednáška,Q01,St?elec Luboš,,361
Út,11,12.5,Informa?ní systémy (projektování) (26),P?ednáška,Q32,Rábová Ivana,,48
Út,11,12.5,Investi?ní zám?ry a inova?ní management (26),P?ednáška,Q03,Šir??ek Martin,,170
Út,11,12.5,Mediální strategie (26),P?ednáška,Q43,Tur?ínková Jana,,64
Út,11,12.5,"Spole?enská odpov?dnost firem v AJ (26,35)",P?ednáška,Q23,Formánková Sylvie,,54
Út,11,12.5,"Angli?tina 2, EI (26)",Cvi?ení,Q01.84,Žákovská Iveta,,22
Út,11,12.5,Bakalá?ská práce IS/ICT (26),Cvi?ení,Q15,Da?ena František,,40
Út,11,12.5,Excel (4),Cvi?ení,Q05,Tur?ínek Jan,,22
Út,11,12.5,"Finan?ní trhy (13,39)",Cvi?ení,Q31,Toman Petr,,30
Út,11,12.5,"Finan?ní trhy (11,36)",Cvi?ení,Q31,Toman Petr,,30
Út,11,12.5,"Informatika pro ekonomy I (9,26)",Cvi?ení,Q05,Tur?ínek Jan,,23
Út,11,12.5,"Inovace pro informatiky (26,47)",Cvi?ení,Q01.48,Balej Ji?í,,16
Út,11,12.5,"Internacionalizace podnik? (11,36)",Cvi?ení,Q27,Montenero Vincent,,24
Út,11,12.5,"Internacionalizace podnik? (13,39)",Cvi?ení,Q27,Montenero Vincent,,24
Út,11,12.5,Makroekonomie II v AJ (26),Cvi?ení,Q22,Rozmahel Petr,,30
Út,11,11.5,Marketing I (26),Cvi?ení,Q28,Stojarová Šárka,,24
Út,11,12.5,Mezinárodní ú?etní standardy v AJ (26),Cvi?ení,Q25,Bohušová Hana,,30
Út,11,12.5,"Mobilní aplikace (26,49)",Cvi?ení,Q12,Landa Jaromír,,19
Út,11,12.5,Obchodní jazyk - angli?tina (26),Cvi?ení,Q35,Grochal Matej,,23
Út,11,12.5,Obchodní jazyk - angli?tina (26),Cvi?ení,Q46,Klapilová Jana,1b-(me31|1-3),25
Út,11,12.5,Obchodní jazyk - n?m?ina (26),Cvi?ení,Q44,Je?ábková Šárka,,22
Út,11,12.5,"Po?íta?ová grafika I (21,26)",Cvi?ení,Q09,Dannhoferová Jana,,
Út,11,12.5,Podnikové finance (26),Cvi?ení,Q41,Ševela Marcel,,30
Út,11,12.5,Sv?tový jazyk - N?m?ina 2 (26),Cvi?ení,Q38,Dyková So?a,,23
Út,11,12.5,Výpo?etní technika a algoritmizace II (26),Cvi?ení,Q06,Hála Tomáš,,22
Út,11,12.5,Výpo?etní technika a algoritmizace II (26),Cvi?ení,Q08,T?ináctý Ji?í,,22
Út,11,12.5,"Výpo?etní technika II (21,26)",Cvi?ení,Q07,Jedli?ka Petr,,
Út,11,12.5,"Vývoj ekonomického myšlení (13,21,39)",Cvi?ení,Q48,Kouba Lud?k,,
Út,11,12.5,"Vývoj ekonomického myšlení (11,36)",Cvi?ení,Q48,Kouba Lud?k,,30
Út,12,12.5,Marketing I (26),Cvi?ení,Q28,Stojarová Šárka,,24
Út,12,12.5,"Sociální analýza (26,48)",Cvi?ení,Q33,Bédiová Monika,,30
Út,13,14.5,"Diplomní seminá? IS/ICT (26,29)",P?ednáška,Q42,Da?ena František,,60
Út,13,14.5,"Diplomní seminá? Kybernetika (26,29,31)",P?ednáška,Q41,Farana Radim,,30
Út,13,13.5,Marketing I (26),Cvi?ení,Q28,Cinciala Tomáš,,24
Út,13,14.5,Evropské hospodá?ské právo v AJ (26),P?ednáška,Q02,Kyncl Libor,,170
Út,13,14.5,Historie a kultura v cestovním ruchu (26),P?ednáška,Q13,Stojarová Šárka,,46
Út,13,14.5,"Makroekonomie I (26,37)",P?ednáška,Q01,Dušková Jitka,,361
Út,13,14.5,Manažerská psychologie (26),P?ednáška,Q03,Žiaran Pavel,,170
Út,13,14.5,"Mezinárodní finance (26,40)",P?ednáška,Q15,Kapounek Svatopluk,,48
Út,13,15.5,"Ú?etnictví a zdan?ní neziskových organizací (26,41)",P?ednáška,Q33,Otavová Milena,,48
Út,13,14.5,"Výpo?etní technika II (26,42)",P?ednáška,Q16,Jedli?ka Petr,,140
Út,13,14.5,Zbožíznalství (26),P?ednáška,Q43,Tuzová Marcela,,64
Út,13,15.5,Databázové systémy I (26),Cvi?ení,Q08,Tur?ínek Pavel,,20
Út,13,14.5,Ekonometrie I (26),Cvi?ení,Q36,Sta?ková Michaela,,20
Út,13,14.5,Ekonometrie I (26),Cvi?ení,Q37,Bobošová Terézia,,20
Út,13,14.5,Excel (4),Cvi?ení,Q05,Balej Ji?í,,22
Út,13,14.5,"Finan?ní trhy (11,36)",Cvi?ení,Q31,Šir??ek Martin,,30
Út,13,14.5,"Finan?ní trhy (13,39)",Cvi?ení,Q31,Šir??ek Martin,,30
Út,13,14.5,"Informatika pro ekonomy I (9,26)",Cvi?ení,Q05,Balej Ji?í,,23
Út,13,14.5,IS podniku (26),Cvi?ení,Q06,Trenz Old?ich,,20
Út,13,14.5,Makroekonomie II (26),Cvi?ení,Q35,Kajurová Veronika,,30
Út,13,13.5,Podniková ekonomika I (26),Cvi?ení,Q32,Melicharová Alena,1b-(me32|1-3),30
Út,13,15.5,Nep?ímé dan? (26),Cvi?ení,Q22,Pant??ek Igor,,60
Út,13,14.5,"Personalistika (13,39)",Cvi?ení,Q14,Hrdli?ková Andrea,,25
Út,13,14.5,"Personalistika (11,36)",Cvi?ení,Q14,Hrdli?ková Andrea,,25
Út,13,14.5,Po?íta?ové sít? I (26),Cvi?ení,Q01.48,Passinger Ji?í,,12
Út,13,14.5,"Podniková ekonomika II (21,26)",Cvi?ení,Q38,Syrovátka Pavel,,
Út,13,14.5,Pokro?ilá uživatelská rozhraní (26),Cvi?ení,Q12,Procházka David,,19
Út,13,16.5,"Seminá? ?ízení podniku (26,50)",Cvi?ení,Q27,Kožíšek Radovan,,30
Út,13,14.5,"Sociální a ekonomické aplikace GIS (26,51)",Cvi?ení,Q24,Muro? Mikuláš,,19
Út,13,14.5,"Spole?enská odpov?dnost firem v AJ (11,35,36)",Cvi?ení,Q23,Formánková Sylvie,,54
Út,13,14.5,Sv?tový jazyk - Angli?tina 2 (26),Cvi?ení,Q25,Grochal Matej,,22
Út,13,14.5,Sv?tový jazyk - N?m?ina 2 (26),Cvi?ení,Q01.84,Je?ábková Šárka,,23
Út,13,14.5,Výpo?etní technika a algoritmizace II (26),Cvi?ení,Q47,Chalupová Nad?žda,,22
Út,13,14.5,"Výpo?etní technika I (9,26)",Cvi?ení,Q07,Hála Tomáš,1b-(1|ei31),20
Út,13,14.5,"Vývoj ekonomického myšlení (11,36)",Cvi?ení,Q48,Machay Martin,,30
Út,13,14.5,"Vývoj ekonomického myšlení (13,39)",Cvi?ení,Q48,Machay Martin,,30
Út,13,14.5,Word (4),Cvi?ení,Q07,Dannhoferová Jana,1b-(1|ei31),20
Út,13,14.5,Zpracování text? na po?íta?i (26),Cvi?ení,Q09,Haluza Pavel,,22
Út,14,15.5,"EU a global governance (26,32)",P?ednáška,Q45,Abramuszkinová Pavlíková Eva,,30
Út,14,14.5,Marketing I (26),Cvi?ení,Q28,Cinciala Tomáš,,24
Út,14,14.5,Podniková ekonomika I (26),Cvi?ení,Q32,Melicharová Alena,1b-(me31|1-3),30
Út,15,16.5,Budování zna?ky (26),P?ednáška,Q13,Tur?ínková Jana,,50
Út,15,16.5,Matematika I v AJ (26),P?ednáška,Q25,Mikulášek Karel,,30
Út,15,16.5,M??icí systémy II (26),P?ednáška,Q17,Koudelka Petr,,42
Út,15,16.5,Podniková ekonomika I (26),P?ednáška,Q02,Melicharová Alena,"1b-(ei|me|1,2)",170
Út,15,16.5,Pojiš?ovnictví I (26),P?ednáška,Q03,Ptá?ek Roman,,170
Út,15,15.5,?ízení kolejové dopravy (26),P?ednáška,Q05,Rybi?ka Ji?í,,20
Út,15,16.5,Výpo?etní technika a algoritmizace II (26),P?ednáška,Q01,Tur?ínek Jan,,700
Út,15,16.5,"Angli?tina 2, EI (26)",Cvi?ení,Q44,Žákovská Iveta,,22
Út,15,16.5,Diplomová práce IS/ICT (26),Cvi?ení,Q42,Da?ena František,,120
Út,15,16.5,"Diplomová práce Kybernetika (26,46)",Cvi?ení,Q41,Farana Radim,,22
Út,15,16.5,Ekonometrie I (26),Cvi?ení,Q36,Sta?ková Michaela,,20
Út,15,17.5,Informa?ní systémy (projektování) (26),Cvi?ení,Q06,Priš?áková Zuzana,,20
